"","Task","Billable","Start.date","Start.time","End.date","End.time","Duration","Tags","Amount...","Start.datetime","End.datetime","tags"
"799",NA,"No","2023-07-07","13:00:00","2023-07-07","14:00:00",60,"Business Strategy",NA,2023-07-07 13:00:00,2023-07-07 14:00:00,"Prod Manage"
"800",NA,"No","2023-07-07","15:30:00","2023-07-07","16:00:00",30,"Admin",NA,2023-07-07 15:30:00,2023-07-07 16:00:00,"Proj Manage"
"801",NA,"No","2023-07-07","16:00:00","2023-07-07","17:00:00",60,"Admin,Emails",NA,2023-07-07 16:00:00,2023-07-07 17:00:00,"Proj Manage"
"802",NA,"No","2023-07-07","16:00:00","2023-07-07","17:00:00",60,"Admin,Emails",NA,2023-07-07 16:00:00,2023-07-07 17:00:00,"Prod Manage"
"803",NA,"No","2023-07-10","09:27:35","2023-07-10","10:25:46",58.1833333333333,"Business Strategy",NA,2023-07-10 09:27:35,2023-07-10 10:25:46,"Prod Manage"
"804",NA,"No","2023-07-10","10:30:00","2023-07-10","11:15:00",45,"Documentation,Project Management",NA,2023-07-10 10:30:00,2023-07-10 11:15:00,"Comms/Report and BI"
"805",NA,"No","2023-07-10","10:30:00","2023-07-10","11:15:00",45,"Documentation,Project Management",NA,2023-07-10 10:30:00,2023-07-10 11:15:00,"Proj Manage"
"806",NA,"No","2023-07-10","11:15:00","2023-07-10","11:45:00",30,"Emails",NA,2023-07-10 11:15:00,2023-07-10 11:45:00,"Prod Manage"
"807",NA,"No","2023-07-10","12:00:00","2023-07-10","12:45:00",45,"Meetings",NA,2023-07-10 12:00:00,2023-07-10 12:45:00,"Prod Manage"
"808",NA,"No","2023-07-10","13:00:00","2023-07-10","13:15:00",15,"Project Management",NA,2023-07-10 13:00:00,2023-07-10 13:15:00,"Proj Manage"
"809",NA,"No","2023-07-10","13:15:00","2023-07-10","13:45:00",30,"Admin",NA,2023-07-10 13:15:00,2023-07-10 13:45:00,"Proj Manage"
"810",NA,"No","2023-07-11","12:30:00","2023-07-11","13:15:00",45,"Emails",NA,2023-07-11 12:30:00,2023-07-11 13:15:00,"Prod Manage"
"811",NA,"No","2023-07-11","13:15:00","2023-07-11","14:15:00",60,"Python,R Studio",NA,2023-07-11 13:15:00,2023-07-11 14:15:00,"Data Explore/Visualisation"
"812",NA,"No","2023-07-11","13:15:00","2023-07-11","14:15:00",60,"Python,R Studio",NA,2023-07-11 13:15:00,2023-07-11 14:15:00,"Data Explore/Visualisation"
"813",NA,"No","2023-07-11","14:15:00","2023-07-11","15:00:00",45,"Business Strategy",NA,2023-07-11 14:15:00,2023-07-11 15:00:00,"Prod Manage"
"814",NA,"No","2023-07-12","09:00:00","2023-07-12","10:00:00",60,"Review,R Studio",NA,2023-07-12 09:00:00,2023-07-12 10:00:00,"Review"
"815",NA,"No","2023-07-12","09:00:00","2023-07-12","10:00:00",60,"Review,R Studio",NA,2023-07-12 09:00:00,2023-07-12 10:00:00,"Data Explore/Visualisation"
"816",NA,"No","2023-07-12","10:00:00","2023-07-12","11:00:00",60,"Meetings,R Studio",NA,2023-07-12 10:00:00,2023-07-12 11:00:00,"Prod Manage"
"817",NA,"No","2023-07-12","10:00:00","2023-07-12","11:00:00",60,"Meetings,R Studio",NA,2023-07-12 10:00:00,2023-07-12 11:00:00,"Data Explore/Visualisation"
"818",NA,"No","2023-07-12","12:45:00","2023-07-12","13:15:00",30,"Review,R Studio",NA,2023-07-12 12:45:00,2023-07-12 13:15:00,"Review"
"819",NA,"No","2023-07-12","12:45:00","2023-07-12","13:15:00",30,"Review,R Studio",NA,2023-07-12 12:45:00,2023-07-12 13:15:00,"Data Explore/Visualisation"
"820",NA,"No","2023-07-12","13:15:00","2023-07-12","13:45:00",30,"Meetings,Project Management",NA,2023-07-12 13:15:00,2023-07-12 13:45:00,"Prod Manage"
"821",NA,"No","2023-07-12","13:15:00","2023-07-12","13:45:00",30,"Meetings,Project Management",NA,2023-07-12 13:15:00,2023-07-12 13:45:00,"Proj Manage"
"822",NA,"No","2023-07-12","13:45:00","2023-07-12","14:00:00",15,"Emails",NA,2023-07-12 13:45:00,2023-07-12 14:00:00,"Prod Manage"
"823",NA,"No","2023-07-12","14:00:00","2023-07-12","14:45:00",45,"Review,R Studio",NA,2023-07-12 14:00:00,2023-07-12 14:45:00,"Review"
"824",NA,"No","2023-07-12","14:00:00","2023-07-12","14:45:00",45,"Review,R Studio",NA,2023-07-12 14:00:00,2023-07-12 14:45:00,"Data Explore/Visualisation"
"825",NA,"No","2023-07-12","14:45:00","2023-07-12","15:15:00",30,"Figma",NA,2023-07-12 14:45:00,2023-07-12 15:15:00,"UI Design"
"826",NA,"No","2023-07-12","15:15:00","2023-07-12","17:00:00",105,"Reading,R Studio",NA,2023-07-12 15:15:00,2023-07-12 17:00:00,"Sci Writing"
"827",NA,"No","2023-07-12","15:15:00","2023-07-12","17:00:00",105,"Reading,R Studio",NA,2023-07-12 15:15:00,2023-07-12 17:00:00,"Data Explore/Visualisation"
"828",NA,"No","2023-07-13","09:00:00","2023-07-13","09:30:00",30,"Billable Time,Emails,Project Management",NA,2023-07-13 09:00:00,2023-07-13 09:30:00,"Proj Manage"
"829",NA,"No","2023-07-13","09:00:00","2023-07-13","09:30:00",30,"Billable Time,Emails,Project Management",NA,2023-07-13 09:00:00,2023-07-13 09:30:00,"Prod Manage"
"830",NA,"No","2023-07-13","09:00:00","2023-07-13","09:30:00",30,"Billable Time,Emails,Project Management",NA,2023-07-13 09:00:00,2023-07-13 09:30:00,"Proj Manage"
"831",NA,"No","2023-07-13","09:30:00","2023-07-13","10:00:00",30,"Emails",NA,2023-07-13 09:30:00,2023-07-13 10:00:00,"Prod Manage"
"832",NA,"No","2023-07-13","10:00:00","2023-07-13","10:15:00",15,"Data management and storage",NA,2023-07-13 10:00:00,2023-07-13 10:15:00,"Data Move/Store"
"833",NA,"No","2023-07-13","10:15:00","2023-07-13","10:45:00",30,"Billable Time,Documentation,Project Management",NA,2023-07-13 10:15:00,2023-07-13 10:45:00,"Proj Manage"
"834",NA,"No","2023-07-13","10:15:00","2023-07-13","10:45:00",30,"Billable Time,Documentation,Project Management",NA,2023-07-13 10:15:00,2023-07-13 10:45:00,"Comms/Report and BI"
"835",NA,"No","2023-07-13","10:15:00","2023-07-13","10:45:00",30,"Billable Time,Documentation,Project Management",NA,2023-07-13 10:15:00,2023-07-13 10:45:00,"Proj Manage"
"836",NA,"No","2023-07-13","10:44:56","2023-07-13","11:49:01",64.0833333333333,"Billable Time,Documentation,Project Management",NA,2023-07-13 10:44:56,2023-07-13 11:49:01,"Proj Manage"
"837",NA,"No","2023-07-13","10:44:56","2023-07-13","11:49:01",64.0833333333333,"Billable Time,Documentation,Project Management",NA,2023-07-13 10:44:56,2023-07-13 11:49:01,"Comms/Report and BI"
"838",NA,"No","2023-07-13","10:44:56","2023-07-13","11:49:01",64.0833333333333,"Billable Time,Documentation,Project Management",NA,2023-07-13 10:44:56,2023-07-13 11:49:01,"Proj Manage"
"839",NA,"No","2023-07-13","12:43:30","2023-07-13","14:00:00",76.5,"Billable Time,Documentation,Mermaid,Project Management",NA,2023-07-13 12:43:30,2023-07-13 14:00:00,"Proj Manage"
"840",NA,"No","2023-07-13","12:43:30","2023-07-13","14:00:00",76.5,"Billable Time,Documentation,Mermaid,Project Management",NA,2023-07-13 12:43:30,2023-07-13 14:00:00,"Comms/Report and BI"
"841",NA,"No","2023-07-13","12:43:30","2023-07-13","14:00:00",76.5,"Billable Time,Documentation,Mermaid,Project Management",NA,2023-07-13 12:43:30,2023-07-13 14:00:00,"Proj Manage"
"842",NA,"No","2023-07-13","12:43:30","2023-07-13","14:00:00",76.5,"Billable Time,Documentation,Mermaid,Project Management",NA,2023-07-13 12:43:30,2023-07-13 14:00:00,"Proj Manage"
"843",NA,"No","2023-07-13","13:53:21","2023-07-13","14:20:08",26.7833333333333,"Project Management",NA,2023-07-13 13:53:21,2023-07-13 14:20:08,"Proj Manage"
"844",NA,"No","2023-07-13","14:15:00","2023-07-13","17:00:00",165,"R Studio",NA,2023-07-13 14:15:00,2023-07-13 17:00:00,"Data Explore/Visualisation"
"845",NA,"No","2023-07-14","07:00:00","2023-07-14","09:15:00",135,"Review,R Studio",NA,2023-07-14 07:00:00,2023-07-14 09:15:00,"Review"
"846",NA,"No","2023-07-14","07:00:00","2023-07-14","09:15:00",135,"Review,R Studio",NA,2023-07-14 07:00:00,2023-07-14 09:15:00,"Data Explore/Visualisation"
"847",NA,"No","2023-07-14","09:15:00","2023-07-14","10:00:00",45,"Business Strategy,Meetings",NA,2023-07-14 09:15:00,2023-07-14 10:00:00,"Prod Manage"
"848",NA,"No","2023-07-14","09:15:00","2023-07-14","10:00:00",45,"Business Strategy,Meetings",NA,2023-07-14 09:15:00,2023-07-14 10:00:00,"Prod Manage"
"849",NA,"No","2023-07-14","10:00:00","2023-07-14","11:00:00",60,"Meetings",NA,2023-07-14 10:00:00,2023-07-14 11:00:00,"Prod Manage"
"850",NA,"No","2023-07-14","11:00:00","2023-07-14","12:15:00",75,"Review,R Studio",NA,2023-07-14 11:00:00,2023-07-14 12:15:00,"Review"
"851",NA,"No","2023-07-14","11:00:00","2023-07-14","12:15:00",75,"Review,R Studio",NA,2023-07-14 11:00:00,2023-07-14 12:15:00,"Data Explore/Visualisation"
"852",NA,"No","2023-07-17","07:00:00","2023-07-17","08:15:00",75,"Emails",NA,2023-07-17 07:00:00,2023-07-17 08:15:00,"Prod Manage"
"853",NA,"No","2023-07-17","08:15:00","2023-07-17","09:00:00",45,"Documentation,Mermaid",NA,2023-07-17 08:15:00,2023-07-17 09:00:00,"Comms/Report and BI"
"854",NA,"No","2023-07-17","08:15:00","2023-07-17","09:00:00",45,"Documentation,Mermaid",NA,2023-07-17 08:15:00,2023-07-17 09:00:00,"Proj Manage"
"855",NA,"No","2023-07-17","09:00:00","2023-07-17","09:30:00",30,"Meetings",NA,2023-07-17 09:00:00,2023-07-17 09:30:00,"Prod Manage"
"856",NA,"No","2023-07-17","10:45:00","2023-07-17","11:00:00",15,"Emails",NA,2023-07-17 10:45:00,2023-07-17 11:00:00,"Prod Manage"
"857",NA,"No","2023-07-17","11:00:00","2023-07-17","12:00:00",60,"Review,R Studio",NA,2023-07-17 11:00:00,2023-07-17 12:00:00,"Review"
"858",NA,"No","2023-07-17","11:00:00","2023-07-17","12:00:00",60,"Review,R Studio",NA,2023-07-17 11:00:00,2023-07-17 12:00:00,"Data Explore/Visualisation"
"859",NA,"No","2023-07-17","12:15:00","2023-07-17","13:00:00",45,"Documentation",NA,2023-07-17 12:15:00,2023-07-17 13:00:00,"Comms/Report and BI"
"860",NA,"No","2023-07-17","13:00:00","2023-07-17","13:30:00",30,"Documentation,Meetings,Project Management",NA,2023-07-17 13:00:00,2023-07-17 13:30:00,"Comms/Report and BI"
"861",NA,"No","2023-07-17","13:00:00","2023-07-17","13:30:00",30,"Documentation,Meetings,Project Management",NA,2023-07-17 13:00:00,2023-07-17 13:30:00,"Prod Manage"
"862",NA,"No","2023-07-17","13:00:00","2023-07-17","13:30:00",30,"Documentation,Meetings,Project Management",NA,2023-07-17 13:00:00,2023-07-17 13:30:00,"Proj Manage"
"863",NA,"No","2023-07-17","13:30:00","2023-07-17","14:00:00",30,"Billable Time,Documentation,Meetings,Project Management",NA,2023-07-17 13:30:00,2023-07-17 14:00:00,"Proj Manage"
"864",NA,"No","2023-07-17","13:30:00","2023-07-17","14:00:00",30,"Billable Time,Documentation,Meetings,Project Management",NA,2023-07-17 13:30:00,2023-07-17 14:00:00,"Comms/Report and BI"
"865",NA,"No","2023-07-17","13:30:00","2023-07-17","14:00:00",30,"Billable Time,Documentation,Meetings,Project Management",NA,2023-07-17 13:30:00,2023-07-17 14:00:00,"Prod Manage"
"866",NA,"No","2023-07-17","13:30:00","2023-07-17","14:00:00",30,"Billable Time,Documentation,Meetings,Project Management",NA,2023-07-17 13:30:00,2023-07-17 14:00:00,"Proj Manage"
"867",NA,"No","2023-07-17","15:00:00","2023-07-17","16:15:00",75,"Admin",NA,2023-07-17 15:00:00,2023-07-17 16:15:00,"Proj Manage"
"868",NA,"No","2023-07-18","08:30:00","2023-07-18","11:45:00",195,"R Studio",NA,2023-07-18 08:30:00,2023-07-18 11:45:00,"Data Explore/Visualisation"
"869",NA,"No","2023-07-18","12:15:00","2023-07-18","13:30:00",75,"R Studio",NA,2023-07-18 12:15:00,2023-07-18 13:30:00,"Data Explore/Visualisation"
"870",NA,"No","2023-07-18","13:30:00","2023-07-18","14:00:00",30,"Meetings,Project Management",NA,2023-07-18 13:30:00,2023-07-18 14:00:00,"Prod Manage"
"871",NA,"No","2023-07-18","13:30:00","2023-07-18","14:00:00",30,"Meetings,Project Management",NA,2023-07-18 13:30:00,2023-07-18 14:00:00,"Proj Manage"
"872",NA,"No","2023-07-18","14:15:00","2023-07-18","16:00:00",105,"R Studio",NA,2023-07-18 14:15:00,2023-07-18 16:00:00,"Data Explore/Visualisation"
"873",NA,"No","2023-07-19","09:15:00","2023-07-19","12:00:00",165,"R Studio",NA,2023-07-19 09:15:00,2023-07-19 12:00:00,"Data Explore/Visualisation"
"874",NA,"No","2023-07-19","13:00:00","2023-07-19","14:15:00",75,"Documentation",NA,2023-07-19 13:00:00,2023-07-19 14:15:00,"Comms/Report and BI"
"875",NA,"No","2023-07-19","14:17:54","2023-07-19","14:33:50",15.9333333333333,"Data management and storage",NA,2023-07-19 14:17:54,2023-07-19 14:33:50,"Data Move/Store"
"876",NA,"No","2023-07-19","14:30:00","2023-07-19","15:15:00",45,"Reading",NA,2023-07-19 14:30:00,2023-07-19 15:15:00,"Sci Writing"
"877",NA,"No","2023-07-19","15:15:00","2023-07-19","16:00:00",45,"Business Strategy,Documentation,Review",NA,2023-07-19 15:15:00,2023-07-19 16:00:00,"Prod Manage"
"878",NA,"No","2023-07-19","15:15:00","2023-07-19","16:00:00",45,"Business Strategy,Documentation,Review",NA,2023-07-19 15:15:00,2023-07-19 16:00:00,"Comms/Report and BI"
"879",NA,"No","2023-07-19","15:15:00","2023-07-19","16:00:00",45,"Business Strategy,Documentation,Review",NA,2023-07-19 15:15:00,2023-07-19 16:00:00,"Review"
"880",NA,"No","2023-07-20","09:00:00","2023-07-20","12:00:00",180,"R Studio",NA,2023-07-20 09:00:00,2023-07-20 12:00:00,"Data Explore/Visualisation"
"881",NA,"No","2023-07-20","12:30:00","2023-07-20","16:00:00",210,"R Studio",NA,2023-07-20 12:30:00,2023-07-20 16:00:00,"Data Explore/Visualisation"
"882",NA,"No","2023-07-21","08:30:00","2023-07-21","12:00:00",210,"R Studio",NA,2023-07-21 08:30:00,2023-07-21 12:00:00,"Data Explore/Visualisation"
"883",NA,"No","2023-07-21","13:00:00","2023-07-21","15:30:00",150,"R Studio",NA,2023-07-21 13:00:00,2023-07-21 15:30:00,"Data Explore/Visualisation"
"884",NA,"No","2023-07-24","08:15:00","2023-07-24","12:00:00",225,"R Studio",NA,2023-07-24 08:15:00,2023-07-24 12:00:00,"Data Explore/Visualisation"
"885",NA,"No","2023-07-24","13:15:00","2023-07-24","15:00:00",105,"R Studio",NA,2023-07-24 13:15:00,2023-07-24 15:00:00,"Data Explore/Visualisation"
"886",NA,"No","2023-07-24","15:04:34","2023-07-24","16:02:03",57.4833333333333,"Reading",NA,2023-07-24 15:04:34,2023-07-24 16:02:03,"Sci Writing"
